_id,date,state,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used
66652fc9293428f1f44fc52b,2020-08-28,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,28,0
66652fc9293428f1f44fc52c,2020-08-28,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,57,0,0,0,46,0
66652fc9293428f1f44fc52d,2020-08-28,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
66652fc9293428f1f44fc52e,2020-08-29,Johor,37,30,67,30,71,46,0,0,26,0,0,0,43,0
66652fc9293428f1f44fc52f,2020-08-29,Kedah,33,0,33,17,49,16,5,0,15,3,0,0,43,0
66652fc9293428f1f44fc530,2020-08-29,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,53,0
66652fc9293428f1f44fc531,2020-08-29,Melaka,52,0,52,12,49,9,0,0,44,0,0,0,36,0
66652fc9293428f1f44fc532,2020-08-29,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,26,0
66652fc9293428f1f44fc533,2020-08-29,Pahang,47,6,53,39,61,19,0,0,27,0,0,0,28,0
66652fc9293428f1f44fc534,2020-08-29,Perak,70,0,70,46,114,48,0,0,52,0,0,0,66,0
66652fc9293428f1f44fc535,2020-08-29,Perlis,13,0,13,4,20,10,0,0,11,0,0,0,13,0
66652fc9293428f1f44fc536,2020-08-29,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,19,0
66652fc9293428f1f44fc537,2020-08-29,Sabah,66,10,76,60,106,33,0,0,35,0,0,0,44,0
66652fc9293428f1f44fc538,2020-08-29,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,59,0
66652fc9293428f1f44fc539,2020-08-29,Selangor,42,62,104,104,87,11,0,0,28,0,0,0,14,0
66652fc9293428f1f44fc53a,2020-08-29,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,25,0
66652fc9293428f1f44fc53b,2020-08-29,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,52,0,0,0,39,0
66652fc9293428f1f44fc53c,2020-08-29,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
66652fc9293428f1f44fc53d,2020-08-30,Johor,37,30,67,30,71,46,0,0,31,0,0,0,47,0
66652fc9293428f1f44fc53e,2020-08-30,Kedah,33,0,33,17,49,16,4,0,14,2,0,0,46,0
66652fc9293428f1f44fc53f,2020-08-30,Kelantan,47,26,73,27,72,21,0,0,41,0,0,0,43,0
66652fc9293428f1f44fc540,2020-08-30,Melaka,52,0,52,12,49,9,0,0,45,0,0,0,36,0
66652fc9293428f1f44fc541,2020-08-30,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,33,0
66652fc9293428f1f44fc542,2020-08-30,Pahang,47,6,53,39,61,19,0,0,26,0,0,0,29,0
66652fc9293428f1f44fc543,2020-08-30,Perak,70,0,70,46,114,48,0,0,53,0,0,0,71,0
66652fc9293428f1f44fc544,2020-08-30,Perlis,13,0,13,4,20,10,0,0,11,0,0,0,17,0
66652fc9293428f1f44fc545,2020-08-30,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,21,0
66652fc9293428f1f44fc546,2020-08-30,Sabah,66,10,76,60,106,33,0,0,37,0,0,0,36,0
66652fc9293428f1f44fc547,2020-08-30,Sarawak,51,19,70,26,76,79,0,0,53,0,0,0,67,0
66652fc9293428f1f44fc548,2020-08-30,Selangor,42,62,104,104,87,11,0,0,30,0,0,0,20,0
66652fc9293428f1f44fc549,2020-08-30,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,27,0
66652fc9293428f1f44fc54a,2020-08-30,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,51,0,0,0,36,0
66652fc9293428f1f44fc54b,2020-08-30,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,3,0
66652fc9293428f1f44fc54c,2020-08-31,Johor,37,30,67,30,71,46,0,0,31,0,0,0,48,0
66652fc9293428f1f44fc54d,2020-08-31,Kedah,33,0,33,17,49,16,3,0,15,1,0,0,44,0
66652fc9293428f1f44fc54e,2020-08-31,Kelantan,47,26,73,27,72,21,0,0,37,0,0,0,44,0
66652fc9293428f1f44fc54f,2020-08-31,Melaka,52,0,52,12,49,9,0,0,44,0,0,0,31,0
66652fc9293428f1f44fc550,2020-08-31,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,26,0
66652fc9293428f1f44fc551,2020-08-31,Pahang,47,6,53,39,61,19,0,0,25,0,0,0,32,0
66652fc9293428f1f44fc552,2020-08-31,Perak,70,0,70,46,114,48,0,0,56,0,0,0,65,0
66652fc9293428f1f44fc553,2020-08-31,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,13,0
66652fc9293428f1f44fc554,2020-08-31,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,22,0
66652fc9293428f1f44fc555,2020-08-31,Sabah,66,10,76,60,106,33,0,0,35,0,0,0,41,0
66652fc9293428f1f44fc556,2020-08-31,Sarawak,51,19,70,26,76,79,0,0,52,0,0,0,60,0
66652fc9293428f1f44fc557,2020-08-31,Selangor,42,62,104,104,87,11,0,0,29,0,0,0,20,0
66652fc9293428f1f44fc558,2020-08-31,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,26,0
66652fc9293428f1f44fc559,2020-08-31,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,51,0,0,0,38,0
66652fc9293428f1f44fc55a,2020-08-31,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
66652fc9293428f1f44fc55b,2020-09-01,Johor,37,30,67,30,71,46,0,0,31,0,0,0,43,0
66652fc9293428f1f44fc55c,2020-09-01,Kedah,33,0,33,17,49,16,3,0,11,1,0,0,40,0
66652fc9293428f1f44fc55d,2020-09-01,Kelantan,47,26,73,27,72,21,0,0,37,0,0,0,47,0
66652fc9293428f1f44fc55e,2020-09-01,Melaka,52,0,52,12,49,9,0,0,52,0,0,0,34,0
66652fc9293428f1f44fc55f,2020-09-01,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,27,0
66652fc9293428f1f44fc560,2020-09-01,Pahang,47,6,53,39,61,19,0,0,27,0,0,0,33,0
66652fc9293428f1f44fc561,2020-09-01,Perak,70,0,70,46,114,48,0,0,49,0,0,0,68,0
66652fc9293428f1f44fc562,2020-09-01,Perlis,13,0,13,4,20,10,0,0,7,0,0,0,10,0
66652fc9293428f1f44fc563,2020-09-01,Pulau Pinang,26,8,34,4,27,11,2,0,12,2,0,0,23,0
66652fc9293428f1f44fc564,2020-09-01,Sabah,66,10,76,60,106,33,0,0,39,0,0,0,48,0
66652fc9293428f1f44fc565,2020-09-01,Sarawak,51,19,70,26,76,79,0,0,52,0,0,0,60,0
66652fc9293428f1f44fc566,2020-09-01,Selangor,42,62,104,104,87,11,0,0,28,0,0,0,21,0
66652fc9293428f1f44fc567,2020-09-01,Terengganu,23,0,23,12,38,21,0,0,17,0,0,0,26,0
66652fc9293428f1f44fc568,2020-09-01,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,53,0,0,0,41,0
66652fc9293428f1f44fc569,2020-09-01,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,4,0
66652fc9293428f1f44fc56a,2020-09-02,Johor,37,30,67,30,71,46,0,0,31,0,0,0,47,0
66652fc9293428f1f44fc56b,2020-09-02,Kedah,33,0,33,17,49,16,2,0,12,1,0,0,37,0
66652fc9293428f1f44fc56c,2020-09-02,Kelantan,47,26,73,27,72,21,0,0,43,0,0,0,52,0
66652fc9293428f1f44fc56d,2020-09-02,Melaka,52,0,52,12,49,9,0,0,40,0,0,0,29,0
66652fc9293428f1f44fc56e,2020-09-02,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,29,0
66652fc9293428f1f44fc56f,2020-09-02,Pahang,47,6,53,39,61,19,0,0,27,0,0,0,40,0
66652fc9293428f1f44fc570,2020-09-02,Perak,70,0,70,46,114,48,0,0,52,0,0,0,65,0
66652fc9293428f1f44fc571,2020-09-02,Perlis,13,0,13,4,20,10,0,0,6,0,0,0,11,0
66652fc9293428f1f44fc572,2020-09-02,Pulau Pinang,26,8,34,4,27,11,2,0,13,2,0,0,21,0
66652fc9293428f1f44fc573,2020-09-02,Sabah,66,10,76,60,106,33,0,0,40,0,0,0,51,0
66652fc9293428f1f44fc574,2020-09-02,Sarawak,51,19,70,26,76,79,0,0,51,0,0,0,67,0
66652fc9293428f1f44fc575,2020-09-02,Selangor,42,62,104,104,87,11,0,0,29,0,0,0,17,0
66652fc9293428f1f44fc576,2020-09-02,Terengganu,23,0,23,12,38,21,0,0,17,0,0,0,24,0
66652fc9293428f1f44fc577,2020-09-02,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,55,0,0,0,43,0
66652fc9293428f1f44fc578,2020-09-02,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
66652fc9293428f1f44fc579,2020-09-03,Johor,37,30,67,30,71,46,0,0,31,0,0,0,44,0
66652fc9293428f1f44fc57a,2020-09-03,Kedah,33,0,33,17,49,16,2,0,11,1,0,0,37,0
66652fc9293428f1f44fc57b,2020-09-03,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,51,0
66652fc9293428f1f44fc57c,2020-09-03,Melaka,52,0,52,12,49,9,0,0,46,0,0,0,29,0
66652fc9293428f1f44fc57d,2020-09-03,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,26,0
66652fc9293428f1f44fc57e,2020-09-03,Pahang,47,6,53,39,61,19,0,0,28,0,0,0,36,0
66652fc9293428f1f44fc57f,2020-09-03,Perak,70,0,70,46,114,48,0,0,50,0,0,0,67,0
66652fc9293428f1f44fc580,2020-09-03,Perlis,13,0,13,4,20,10,0,0,11,0,0,0,18,0
66652fc9293428f1f44fc581,2020-09-03,Pulau Pinang,26,8,34,4,27,11,2,0,12,2,0,0,18,0
66652fc9293428f1f44fc582,2020-09-03,Sabah,66,10,76,60,106,33,0,0,34,0,0,0,53,0
66652fc9293428f1f44fc583,2020-09-03,Sarawak,51,19,70,26,76,79,0,0,55,0,0,0,78,0
66652fc9293428f1f44fc584,2020-09-03,Selangor,42,62,104,104,87,11,0,0,27,0,0,0,17,0
66652fc9293428f1f44fc585,2020-09-03,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,27,0
66652fc9293428f1f44fc586,2020-09-03,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,54,0,0,0,42,0
66652fc9293428f1f44fc587,2020-09-03,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,3,0
66652fc9293428f1f44fc588,2020-09-04,Johor,37,30,67,30,71,46,0,0,29,0,0,0,43,0
66652fc9293428f1f44fc589,2020-09-04,Kedah,33,0,33,17,49,16,2,0,15,1,0,0,40,0
66652fc9293428f1f44fc58a,2020-09-04,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,49,0
66652fc9293428f1f44fc58b,2020-09-04,Melaka,52,0,52,12,49,9,0,0,44,0,0,0,26,0
66652fc9293428f1f44fc58c,2020-09-04,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,29,0
66652fc9293428f1f44fc58d,2020-09-04,Pahang,47,6,53,39,61,19,0,0,32,0,0,0,36,0
66652fc9293428f1f44fc58e,2020-09-04,Perak,70,0,70,46,114,48,0,0,48,0,0,0,68,0
66652fc9293428f1f44fc58f,2020-09-04,Perlis,13,0,13,4,20,10,0,0,9,0,0,0,16,0
66652fc9293428f1f44fc590,2020-09-04,Pulau Pinang,26,8,34,4,27,11,2,0,11,2,0,0,18,0
66652fc9293428f1f44fc591,2020-09-04,Sabah,66,10,76,60,106,33,0,0,37,0,0,0,61,0
66652fc9293428f1f44fc592,2020-09-04,Sarawak,51,19,70,26,76,79,0,0,56,0,0,0,77,0
66652fc9293428f1f44fc593,2020-09-04,Selangor,42,62,104,104,87,11,0,0,28,0,0,0,13,0
66652fc9293428f1f44fc594,2020-09-04,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,30,0
66652fc9293428f1f44fc595,2020-09-04,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,55,0,0,0,43,0
66652fc9293428f1f44fc596,2020-09-04,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,4,0
66652fc9293428f1f44fc597,2020-09-05,Johor,37,30,67,30,71,46,0,0,31,0,0,0,48,0
66652fc9293428f1f44fc598,2020-09-05,Kedah,33,0,33,17,49,16,2,0,14,1,0,0,42,0
66652fc9293428f1f44fc599,2020-09-05,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,39,0
66652fc9293428f1f44fc59a,2020-09-05,Melaka,52,0,52,12,49,9,0,0,43,0,0,0,26,0
66652fc9293428f1f44fc59b,2020-09-05,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,32,0
66652fc9293428f1f44fc59c,2020-09-05,Pahang,47,6,53,39,61,19,0,0,33,0,0,0,38,0
66652fc9293428f1f44fc59d,2020-09-05,Perak,70,0,70,46,114,48,0,0,48,0,0,0,76,0
66652fc9293428f1f44fc59e,2020-09-05,Perlis,13,0,13,4,20,10,0,0,9,0,0,0,17,0
66652fc9293428f1f44fc59f,2020-09-05,Pulau Pinang,26,8,34,4,27,11,2,0,13,2,0,0,21,0
66652fc9293428f1f44fc5a0,2020-09-05,Sabah,66,10,76,60,106,33,0,2,31,0,2,0,61,0
66652fc9293428f1f44fc5a1,2020-09-05,Sarawak,51,19,70,26,76,79,0,0,51,0,0,0,74,0
66652fc9293428f1f44fc5a2,2020-09-05,Selangor,42,62,104,104,87,11,1,0,26,0,0,0,18,0
66652fc9293428f1f44fc5a3,2020-09-05,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,35,0
66652fc9293428f1f44fc5a4,2020-09-05,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,53,0,0,0,48,0
66652fc9293428f1f44fc5a5,2020-09-05,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,4,0
66652fc9293428f1f44fc5a6,2020-09-06,Johor,37,30,67,30,71,46,0,0,30,0,0,0,48,0
66652fc9293428f1f44fc5a7,2020-09-06,Kedah,33,0,33,17,49,16,2,0,15,1,0,0,46,0
66652fc9293428f1f44fc5a8,2020-09-06,Kelantan,47,26,73,27,72,21,0,0,44,0,0,0,42,0
66652fc9293428f1f44fc5a9,2020-09-06,Melaka,52,0,52,12,49,9,0,0,48,0,0,0,33,0
66652fc9293428f1f44fc5aa,2020-09-06,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,40,0
66652fc9293428f1f44fc5ab,2020-09-06,Pahang,47,6,53,39,61,19,0,0,33,0,0,0,41,0
66652fc9293428f1f44fc5ac,2020-09-06,Perak,70,0,70,46,114,48,0,0,53,0,0,0,79,0
66652fc9293428f1f44fc5ad,2020-09-06,Perlis,13,0,13,4,20,10,0,0,10,0,0,0,19,0
66652fc9293428f1f44fc5ae,2020-09-06,Pulau Pinang,26,8,34,4,27,11,3,0,14,2,0,0,28,0
66652fc9293428f1f44fc5af,2020-09-06,Sabah,66,10,76,60,106,33,1,3,36,0,3,0,63,0
66652fc9293428f1f44fc5b0,2020-09-06,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,75,0
66652fc9293428f1f44fc5b1,2020-09-06,Selangor,42,62,104,104,87,11,0,0,28,0,0,0,16,0
66652fc9293428f1f44fc5b2,2020-09-06,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,32,0
66652fc9293428f1f44fc5b3,2020-09-06,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,49,0,0,0,43,0
66652fc9293428f1f44fc5b4,2020-09-06,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,3,0
66652fc9293428f1f44fc5b5,2020-09-07,Johor,37,30,67,30,71,46,0,0,30,0,0,0,49,0
66652fc9293428f1f44fc5b6,2020-09-07,Kedah,33,0,33,17,49,16,2,0,13,1,0,0,44,0
66652fc9293428f1f44fc5b7,2020-09-07,Kelantan,47,26,73,27,72,21,0,0,45,0,0,0,45,0
66652fc9293428f1f44fc5b8,2020-09-07,Melaka,52,0,52,12,49,9,0,0,46,0,0,0,36,0
66652fc9293428f1f44fc5b9,2020-09-07,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,38,0
66652fc9293428f1f44fc5ba,2020-09-07,Pahang,47,6,53,39,61,19,0,0,32,0,0,0,45,0
66652fc9293428f1f44fc5bb,2020-09-07,Perak,70,0,70,46,114,48,0,0,52,0,0,0,71,0
66652fc9293428f1f44fc5bc,2020-09-07,Perlis,13,0,13,4,20,10,0,0,10,0,0,0,19,0
66652fc9293428f1f44fc5bd,2020-09-07,Pulau Pinang,26,8,34,4,27,11,3,0,14,3,0,0,24,0
66652fc9293428f1f44fc5be,2020-09-07,Sabah,66,10,76,60,106,33,1,3,33,0,3,0,65,0
66652fc9293428f1f44fc5bf,2020-09-07,Sarawak,51,19,70,26,76,79,0,0,55,0,0,0,76,0
66652fc9293428f1f44fc5c0,2020-09-07,Selangor,42,62,104,104,87,11,0,0,26,0,0,0,13,0
66652fc9293428f1f44fc5c1,2020-09-07,Terengganu,23,0,23,12,38,21,0,0,19,0,0,0,29,0
66652fc9293428f1f44fc5c2,2020-09-07,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,56,0,0,0,46,0
66652fc9293428f1f44fc5c3,2020-09-07,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,3,0
66652fc9293428f1f44fc5c4,2020-09-08,Johor,37,30,67,30,71,46,0,0,30,0,0,0,45,0
66652fc9293428f1f44fc5c5,2020-09-08,Kedah,33,0,33,17,49,16,2,0,13,1,0,0,49,0
66652fc9293428f1f44fc5c6,2020-09-08,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,46,0
66652fc9293428f1f44fc5c7,2020-09-08,Melaka,52,0,52,12,49,9,0,0,47,0,0,0,41,0
66652fc9293428f1f44fc5c8,2020-09-08,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,31,0
66652fc9293428f1f44fc5c9,2020-09-08,Pahang,47,6,53,39,61,19,0,0,32,0,0,0,44,0
66652fc9293428f1f44fc5ca,2020-09-08,Perak,70,0,70,46,114,48,0,0,51,0,0,0,69,0
66652fc9293428f1f44fc5cb,2020-09-08,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,16,0
66652fc9293428f1f44fc5cc,2020-09-08,Pulau Pinang,26,8,34,4,27,11,3,0,13,3,0,0,21,0
66652fc9293428f1f44fc5cd,2020-09-08,Sabah,66,10,76,60,106,33,2,2,36,0,2,0,69,0
66652fc9293428f1f44fc5ce,2020-09-08,Sarawak,51,19,70,26,76,79,0,0,57,0,0,0,75,0
66652fc9293428f1f44fc5cf,2020-09-08,Selangor,42,62,104,104,87,11,0,0,27,0,0,0,16,0
66652fc9293428f1f44fc5d0,2020-09-08,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,30,0
66652fc9293428f1f44fc5d1,2020-09-08,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,55,0,0,0,45,0
66652fc9293428f1f44fc5d2,2020-09-08,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
66652fc9293428f1f44fc5d3,2020-09-09,Johor,37,30,67,30,71,46,0,0,32,0,0,0,48,0
66652fc9293428f1f44fc5d4,2020-09-09,Kedah,33,0,33,17,49,16,2,0,12,1,0,0,49,0
66652fc9293428f1f44fc5d5,2020-09-09,Kelantan,47,26,73,27,72,21,0,0,45,0,0,0,54,0
66652fc9293428f1f44fc5d6,2020-09-09,Melaka,52,0,52,12,49,9,0,0,48,0,0,0,28,0
66652fc9293428f1f44fc5d7,2020-09-09,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,24,0
66652fc9293428f1f44fc5d8,2020-09-09,Pahang,47,6,53,39,61,19,0,0,31,0,0,0,41,0
66652fc9293428f1f44fc5d9,2020-09-09,Perak,70,0,70,46,114,48,0,0,52,0,0,0,75,0
66652fc9293428f1f44fc5da,2020-09-09,Perlis,13,0,13,4,20,10,0,0,10,0,0,0,20,0
66652fc9293428f1f44fc5db,2020-09-09,Pulau Pinang,26,8,34,4,27,11,3,0,13,3,0,0,22,0
66652fc9293428f1f44fc5dc,2020-09-09,Sabah,66,10,76,60,106,33,2,0,35,0,0,0,65,0
66652fc9293428f1f44fc5dd,2020-09-09,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,74,0
66652fc9293428f1f44fc5de,2020-09-09,Selangor,42,62,104,104,87,11,0,0,32,0,0,0,14,0
66652fc9293428f1f44fc5df,2020-09-09,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,30,0
66652fc9293428f1f44fc5e0,2020-09-09,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,52,0,0,0,44,0
66652fc9293428f1f44fc5e1,2020-09-09,W.P. Labuan,5,2,7,2,5,2,0,0,2,0,0,0,2,0
66652fc9293428f1f44fc5e2,2020-09-10,Johor,37,30,67,30,71,46,0,0,32,0,0,0,48,0
66652fc9293428f1f44fc5e3,2020-09-10,Kedah,33,0,33,17,49,16,4,0,11,2,0,0,43,0
66652fc9293428f1f44fc5e4,2020-09-10,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,43,0
66652fc9293428f1f44fc5e5,2020-09-10,Melaka,52,0,52,12,49,9,0,0,28,0,0,0,35,0
66652fc9293428f1f44fc5e6,2020-09-10,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,26,0
66652fc9293428f1f44fc5e7,2020-09-10,Pahang,47,6,53,39,61,19,0,0,30,0,0,0,37,0
66652fc9293428f1f44fc5e8,2020-09-10,Perak,70,0,70,46,114,48,0,0,52,0,0,0,73,0
66652fc9293428f1f44fc5e9,2020-09-10,Perlis,13,0,13,4,20,10,0,0,10,0,0,0,23,0
66652fc9293428f1f44fc5ea,2020-09-10,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,22,0
66652fc9293428f1f44fc5eb,2020-09-10,Sabah,66,10,76,60,106,33,2,0,38,0,0,2,71,0
66652fc9293428f1f44fc5ec,2020-09-10,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,75,0
66652fc9293428f1f44fc5ed,2020-09-10,Selangor,42,62,104,104,87,11,0,0,27,0,0,0,13,0
66652fc9293428f1f44fc5ee,2020-09-10,Terengganu,23,0,23,12,38,21,0,0,11,0,0,0,20,0
66652fc9293428f1f44fc5ef,2020-09-10,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,54,0,0,0,38,0
66652fc9293428f1f44fc5f0,2020-09-10,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
66652fc9293428f1f44fc5f1,2020-09-11,Johor,37,30,67,30,71,46,0,0,32,0,0,0,46,0
66652fc9293428f1f44fc5f2,2020-09-11,Kedah,33,0,33,17,49,16,4,0,9,2,0,0,34,0
66652fc9293428f1f44fc5f3,2020-09-11,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,51,0
66652fc9293428f1f44fc5f4,2020-09-11,Melaka,52,0,52,12,49,9,0,0,40,0,0,0,31,0
66652fc9293428f1f44fc5f5,2020-09-11,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,38,0
66652fc9293428f1f44fc5f6,2020-09-11,Pahang,47,6,53,39,61,19,0,0,28,0,0,0,32,0
66652fc9293428f1f44fc5f7,2020-09-11,Perak,70,0,70,46,114,48,0,0,56,0,0,0,85,0
66652fc9293428f1f44fc5f8,2020-09-11,Perlis,13,0,13,4,20,10,0,0,10,0,0,0,24,0
66652fc9293428f1f44fc5f9,2020-09-11,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,20,0
66652fc9293428f1f44fc5fa,2020-09-11,Sabah,66,10,76,60,106,33,2,0,41,0,0,0,76,0
66652fc9293428f1f44fc5fb,2020-09-11,Sarawak,51,19,70,26,76,79,0,0,55,0,0,0,69,0
66652fc9293428f1f44fc5fc,2020-09-11,Selangor,42,62,104,104,87,11,0,0,26,0,0,0,13,0
66652fc9293428f1f44fc5fd,2020-09-11,Terengganu,23,0,23,12,38,21,0,0,15,0,0,0,30,0
66652fc9293428f1f44fc5fe,2020-09-11,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,57,0,0,0,47,0
66652fc9293428f1f44fc5ff,2020-09-11,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,3,0
66652fc9293428f1f44fc600,2020-09-12,Johor,37,30,67,30,71,46,0,0,32,0,0,0,45,0
66652fc9293428f1f44fc601,2020-09-12,Kedah,33,0,33,17,49,16,4,0,9,2,0,0,35,0
66652fc9293428f1f44fc602,2020-09-12,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,56,0
66652fc9293428f1f44fc603,2020-09-12,Melaka,52,0,52,12,49,9,0,0,47,0,0,0,31,0
66652fc9293428f1f44fc604,2020-09-12,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,28,0
66652fc9293428f1f44fc605,2020-09-12,Pahang,47,6,53,39,61,19,0,0,30,0,0,0,35,0
66652fc9293428f1f44fc606,2020-09-12,Perak,70,0,70,46,114,48,0,0,53,0,0,0,80,0
66652fc9293428f1f44fc607,2020-09-12,Perlis,13,0,13,4,20,10,0,0,9,0,0,0,21,0
66652fc9293428f1f44fc608,2020-09-12,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,21,0
66652fc9293428f1f44fc609,2020-09-12,Sabah,66,10,76,60,106,33,2,1,43,0,1,0,69,0
66652fc9293428f1f44fc60a,2020-09-12,Sarawak,51,19,70,26,76,79,0,0,57,0,0,0,71,0
66652fc9293428f1f44fc60b,2020-09-12,Selangor,42,62,104,104,87,11,0,0,29,0,0,0,12,0
66652fc9293428f1f44fc60c,2020-09-12,Terengganu,23,0,23,12,38,21,0,0,14,0,0,0,28,0
66652fc9293428f1f44fc60d,2020-09-12,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,54,0,0,0,47,0
66652fc9293428f1f44fc60e,2020-09-12,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,3,0
66652fc9293428f1f44fc60f,2020-09-13,Johor,37,30,67,30,71,46,0,0,32,0,0,0,44,0
66652fc9293428f1f44fc610,2020-09-13,Kedah,33,0,33,17,49,16,4,0,5,1,0,0,30,0
66652fc9293428f1f44fc611,2020-09-13,Kelantan,47,26,73,27,72,21,0,0,41,0,0,0,53,0
66652fc9293428f1f44fc612,2020-09-13,Melaka,52,0,52,12,49,9,0,0,45,0,0,0,37,0
66652fc9293428f1f44fc613,2020-09-13,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,28,0
66652fc9293428f1f44fc614,2020-09-13,Pahang,47,6,53,39,61,19,0,0,28,0,0,0,36,0
66652fc9293428f1f44fc615,2020-09-13,Perak,70,0,70,46,114,48,0,0,55,0,0,0,77,0
66652fc9293428f1f44fc616,2020-09-13,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,19,0
66652fc9293428f1f44fc617,2020-09-13,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,18,0
66652fc9293428f1f44fc618,2020-09-13,Sabah,66,10,76,60,106,33,2,0,41,0,0,0,68,0
66652fc9293428f1f44fc619,2020-09-13,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,78,0
66652fc9293428f1f44fc61a,2020-09-13,Selangor,42,62,104,104,87,11,0,0,25,0,0,0,11,0
66652fc9293428f1f44fc61b,2020-09-13,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,30,0
