date,state,daily_partial,daily_full,daily_booster,daily_booster2,daily,cumul_partial,cumul_full,cumul_booster,cumul_booster2,cumul
2023-03-20,W.P. Labuan,0,0,0,0,0,89682,85373,50209,1034,226296
2023-03-20,W.P. Putrajaya,0,1,1,2,4,166553,165647,86563,8303,426997
2023-03-21,Johor,5,7,37,14,63,3356352,3302379,2157124,87760,8896646
2023-03-21,Kedah,0,1,11,9,21,1698548,1666160,755693,21919,4131863
2023-03-21,Kelantan,1,4,11,3,19,1253297,1227038,342839,6140,2820787
2023-03-21,Melaka,0,0,9,6,15,795454,781807,549072,23337,2146502
2023-03-21,Negeri Sembilan,2,0,20,8,30,1033788,1018308,664699,29212,2743869
2023-03-21,Pahang,0,0,5,0,5,1280761,1254302,634745,17202,3176969
2023-03-21,Perak,2,0,28,37,67,2025458,1983574,1174136,42141,5210573
2023-03-21,Perlis,0,0,0,0,0,217063,213553,80078,1345,511385
2023-03-21,Pulau Pinang,0,3,11,10,24,1635866,1614762,1088386,32959,4367392
2023-03-21,Sabah,3,0,10,8,21,2615672,2527016,939987,21435,5969996
2023-03-21,Sarawak,2,3,11,35,51,2510281,2433128,1593255,100059,6635526
2023-03-21,Selangor,7,20,40,49,116,5261666,5180942,4097064,250575,14776768
2023-03-21,Terengganu,0,3,4,4,11,937305,918872,360690,6024,2217229
2023-03-21,W.P. Kuala Lumpur,4,6,19,28,57,3253895,3172219,1745645,165947,8335250
2023-03-21,W.P. Labuan,0,1,0,1,2,89682,85374,50209,1035,226298
2023-03-21,W.P. Putrajaya,0,0,2,5,7,166553,165647,86565,8308,427004
2023-03-22,Johor,72,32,32,19,155,3356424,3302411,2157156,87779,8896801
2023-03-22,Kedah,0,0,15,4,19,1698548,1666160,755708,21923,4131882
2023-03-22,Kelantan,0,1,7,5,13,1253297,1227039,342846,6145,2820800
2023-03-22,Melaka,0,0,5,2,7,795454,781807,549077,23339,2146509
2023-03-22,Negeri Sembilan,3,1,6,8,18,1033791,1018309,664705,29220,2743887
2023-03-22,Pahang,0,0,5,1,6,1280761,1254302,634750,17203,3176975
2023-03-22,Perak,0,3,19,6,28,2025458,1983577,1174155,42147,5210601
2023-03-22,Perlis,0,0,2,0,2,217063,213553,80080,1345,511387
2023-03-22,Pulau Pinang,1,2,10,5,18,1635867,1614764,1088396,32964,4367410
2023-03-22,Sabah,1,1,15,3,20,2615673,2527017,940002,21438,5970016
2023-03-22,Sarawak,6,4,65,32,107,2510287,2433132,1593320,100091,6635633
2023-03-22,Selangor,6,13,38,99,156,5261672,5180955,4097102,250674,14776924
2023-03-22,Terengganu,0,1,10,1,12,937305,918873,360700,6025,2217241
2023-03-22,W.P. Kuala Lumpur,1,3,10,14,28,3253896,3172222,1745655,165961,8335278
2023-03-22,W.P. Labuan,0,0,1,0,1,89682,85374,50210,1035,226299
2023-03-22,W.P. Putrajaya,0,3,1,0,4,166553,165650,86566,8308,427008
2023-03-23,Johor,2,9,3,9,23,3356426,3302420,2157159,87788,8896824
2023-03-23,Kedah,4,0,12,1,17,1698552,1666160,755720,21924,4131899
2023-03-23,Kelantan,0,0,14,4,18,1253297,1227039,342860,6149,2820818
2023-03-23,Melaka,0,0,0,2,2,795454,781807,549077,23341,2146511
2023-03-23,Negeri Sembilan,0,3,5,2,10,1033791,1018312,664710,29222,2743897
2023-03-23,Pahang,2,2,7,0,11,1280763,1254304,634757,17203,3176986
2023-03-23,Perak,0,0,23,7,30,2025458,1983577,1174178,42154,5210631
2023-03-23,Perlis,0,0,2,0,2,217063,213553,80082,1345,511389
2023-03-23,Pulau Pinang,2,4,18,7,31,1635869,1614768,1088414,32971,4367441
2023-03-23,Sabah,1,0,18,3,22,2615674,2527017,940020,21441,5970038
2023-03-23,Sarawak,8,7,24,25,64,2510295,2433139,1593344,100116,6635697
2023-03-23,Selangor,2,6,36,27,71,5261674,5180961,4097138,250701,14776995
2023-03-23,Terengganu,0,2,3,1,6,937305,918875,360703,6026,2217247
2023-03-23,W.P. Kuala Lumpur,2,7,12,29,50,3253898,3172229,1745667,165990,8335328
2023-03-23,W.P. Labuan,0,0,0,0,0,89682,85374,50210,1035,226299
2023-03-23,W.P. Putrajaya,0,0,2,3,5,166553,165650,86568,8311,427013
2023-03-24,Johor,6,5,29,13,53,3356432,3302425,2157188,87801,8896877
2023-03-24,Kedah,1,0,8,0,9,1698553,1666160,755728,21924,4131908
2023-03-24,Kelantan,0,0,0,0,0,1253297,1227039,342860,6149,2820818
2023-03-24,Melaka,1,2,15,6,24,795455,781809,549092,23347,2146535
2023-03-24,Negeri Sembilan,3,7,17,2,29,1033794,1018319,664727,29224,2743926
2023-03-24,Pahang,3,10,17,4,34,1280766,1254314,634774,17207,3177020
2023-03-24,Perak,3,9,24,12,48,2025461,1983586,1174202,42166,5210679
2023-03-24,Perlis,0,0,1,1,2,217063,213553,80083,1346,511391
2023-03-24,Pulau Pinang,1,3,39,14,57,1635870,1614771,1088453,32985,4367498
2023-03-24,Sabah,0,1,24,14,39,2615674,2527018,940044,21455,5970077
2023-03-24,Sarawak,17,62,46,75,200,2510312,2433201,1593390,100191,6635897
2023-03-24,Selangor,17,18,64,61,160,5261691,5180979,4097202,250762,14777155
2023-03-24,Terengganu,2,3,4,3,12,937307,918878,360707,6029,2217259
2023-03-24,W.P. Kuala Lumpur,31,11,21,11,74,3253929,3172240,1745688,166001,8335402
2023-03-24,W.P. Labuan,0,0,1,0,1,89682,85374,50211,1035,226300
2023-03-24,W.P. Putrajaya,0,2,2,1,5,166553,165652,86570,8312,427018
2023-03-25,Johor,4,7,21,7,39,3356436,3302432,2157209,87808,8896916
2023-03-25,Kedah,1,0,36,1,38,1698554,1666160,755764,21925,4131946
2023-03-25,Kelantan,0,0,0,0,0,1253297,1227039,342860,6149,2820818
2023-03-25,Melaka,1,3,0,1,5,795456,781812,549092,23348,2146540
2023-03-25,Negeri Sembilan,0,0,8,2,10,1033794,1018319,664735,29226,2743936
2023-03-25,Pahang,0,0,16,16,32,1280766,1254314,634790,17223,3177052
2023-03-25,Perak,1,8,7,0,16,2025462,1983594,1174209,42166,5210695
2023-03-25,Perlis,0,0,0,0,0,217063,213553,80083,1346,511391
2023-03-25,Pulau Pinang,4,11,6,1,22,1635874,1614782,1088459,32986,4367520
2023-03-25,Sabah,0,0,11,4,15,2615674,2527018,940055,21459,5970092
2023-03-25,Sarawak,2,9,6,12,29,2510314,2433210,1593396,100203,6635926
2023-03-25,Selangor,26,32,40,42,140,5261717,5181011,4097242,250804,14777295
2023-03-25,Terengganu,3,0,5,2,10,937310,918878,360712,6031,2217269
2023-03-25,W.P. Kuala Lumpur,4,6,15,6,31,3253933,3172246,1745703,166007,8335433
2023-03-25,W.P. Labuan,0,0,0,0,0,89682,85374,50211,1035,226300
2023-03-25,W.P. Putrajaya,0,3,3,0,6,166553,165655,86573,8312,427024
2023-03-26,Johor,1,6,23,14,44,3356437,3302438,2157232,87822,8896960
2023-03-26,Kedah,1,0,32,6,39,1698555,1666160,755796,21931,4131985
2023-03-26,Kelantan,1,1,30,0,32,1253298,1227040,342890,6149,2820850
2023-03-26,Melaka,0,1,0,0,1,795456,781813,549092,23348,2146541
2023-03-26,Negeri Sembilan,0,0,3,1,4,1033794,1018319,664738,29227,2743940
2023-03-26,Pahang,1,0,0,0,1,1280767,1254314,634790,17223,3177053
2023-03-26,Perak,0,0,5,1,6,2025462,1983594,1174214,42167,5210701
2023-03-26,Perlis,0,0,0,0,0,217063,213553,80083,1346,511391
2023-03-26,Pulau Pinang,2,4,14,0,20,1635876,1614786,1088473,32986,4367540
2023-03-26,Sabah,0,0,3,0,3,2615674,2527018,940058,21459,5970095
2023-03-26,Sarawak,0,4,3,3,10,2510314,2433214,1593399,100206,6635936
2023-03-26,Selangor,6,20,28,12,66,5261723,5181031,4097270,250816,14777361
2023-03-26,Terengganu,0,2,10,0,12,937310,918880,360722,6031,2217281
2023-03-26,W.P. Kuala Lumpur,20,6,14,15,55,3253953,3172252,1745717,166022,8335488
2023-03-26,W.P. Labuan,0,0,0,0,0,89682,85374,50211,1035,226300
2023-03-26,W.P. Putrajaya,0,0,0,0,0,166553,165655,86573,8312,427024
2023-03-27,Johor,2,10,34,7,53,3356439,3302448,2157266,87829,8897013
2023-03-27,Kedah,1,2,44,6,53,1698556,1666162,755840,21937,4132038
2023-03-27,Kelantan,2,0,52,2,56,1253300,1227040,342942,6151,2820906
2023-03-27,Melaka,0,0,3,3,6,795456,781813,549095,23351,2146547
2023-03-27,Negeri Sembilan,0,0,10,4,14,1033794,1018319,664748,29231,2743954
2023-03-27,Pahang,1,1,22,12,36,1280768,1254315,634812,17235,3177089
2023-03-27,Perak,1,0,27,9,37,2025463,1983594,1174241,42176,5210738
2023-03-27,Perlis,0,0,4,0,4,217063,213553,80087,1346,511395
2023-03-27,Pulau Pinang,1,0,11,1,13,1635877,1614786,1088484,32987,4367553
2023-03-27,Sabah,0,0,12,2,14,2615674,2527018,940070,21461,5970109
2023-03-27,Sarawak,2,2,11,20,35,2510316,2433216,1593410,100226,6635971
2023-03-27,Selangor,10,10,43,54,117,5261733,5181041,4097313,250870,14777478
2023-03-27,Terengganu,55,0,19,3,77,937365,918880,360741,6034,2217358
2023-03-27,W.P. Kuala Lumpur,2,1,17,18,38,3253955,3172253,1745734,166040,8335526
2023-03-27,W.P. Labuan,0,0,0,0,0,89682,85374,50211,1035,226300
2023-03-27,W.P. Putrajaya,0,0,1,1,2,166553,165655,86574,8313,427026
2023-03-28,Johor,5,3,62,7,77,3356444,3302451,2157328,87836,8897090
2023-03-28,Kedah,1,2,26,4,33,1698557,1666164,755866,21941,4132071
2023-03-28,Kelantan,2,1,44,0,47,1253302,1227041,342986,6151,2820953
2023-03-28,Melaka,0,1,5,2,8,795456,781814,549100,23353,2146555
2023-03-28,Negeri Sembilan,1,1,18,6,26,1033795,1018320,664766,29237,2743980
2023-03-28,Pahang,0,0,18,9,27,1280768,1254315,634830,17244,3177116
2023-03-28,Perak,0,1,29,1,31,2025463,1983595,1174270,42177,5210769
2023-03-28,Perlis,0,0,10,0,10,217063,213553,80097,1346,511405
2023-03-28,Pulau Pinang,0,3,16,5,24,1635877,1614789,1088500,32992,4367577
2023-03-28,Sabah,4,0,25,17,46,2615678,2527018,940095,21478,5970155
2023-03-28,Sarawak,5,4,19,33,61,2510321,2433220,1593429,100259,6636032
2023-03-28,Selangor,11,8,44,40,103,5261744,5181049,4097357,250910,14777581
2023-03-28,Terengganu,0,0,13,2,15,937365,918880,360754,6036,2217373
2023-03-28,W.P. Kuala Lumpur,6,1,20,28,55,3253961,3172254,1745754,166068,8335581
2023-03-28,W.P. Labuan,0,0,2,1,3,89682,85374,50213,1036,226303
2023-03-28,W.P. Putrajaya,0,0,1,2,3,166553,165655,86575,8315,427029
2023-03-29,Johor,0,15,40,19,74,3356444,3302466,2157368,87855,8897164
2023-03-29,Kedah,0,2,32,9,43,1698557,1666166,755898,21950,4132114
2023-03-29,Kelantan,3,0,33,3,39,1253305,1227041,343019,6154,2820992
2023-03-29,Melaka,1,0,4,6,11,795457,781814,549104,23359,2146566
2023-03-29,Negeri Sembilan,1,0,11,2,14,1033796,1018320,664777,29239,2743994
2023-03-29,Pahang,0,2,19,7,28,1280768,1254317,634849,17251,3177144
2023-03-29,Perak,1,2,27,7,37,2025464,1983597,1174297,42184,5210806
2023-03-29,Perlis,1,0,4,0,5,217064,213553,80101,1346,511410
2023-03-29,Pulau Pinang,2,0,26,2,30,1635879,1614789,1088526,32994,4367607
2023-03-29,Sabah,5,0,20,8,33,2615683,2527018,940115,21486,5970188
2023-03-29,Sarawak,4,15,22,28,69,2510325,2433235,1593451,100287,6636101
2023-03-29,Selangor,4,11,47,36,98,5261748,5181060,4097404,250946,14777679
2023-03-29,Terengganu,0,0,8,2,10,937365,918880,360762,6038,2217383
2023-03-29,W.P. Kuala Lumpur,0,0,14,19,33,3253961,3172254,1745768,166087,8335614
2023-03-29,W.P. Labuan,0,0,0,0,0,89682,85374,50213,1036,226303
2023-03-29,W.P. Putrajaya,0,0,1,0,1,166553,165655,86576,8315,427030
2023-03-30,Johor,15,29,78,37,159,3356459,3302495,2157446,87892,8897323
2023-03-30,Kedah,7,4,65,4,80,1698564,1666170,755963,21954,4132194
2023-03-30,Kelantan,0,1,10,0,11,1253305,1227042,343029,6154,2821003
2023-03-30,Melaka,0,0,6,2,8,795457,781814,549110,23361,2146574
2023-03-30,Negeri Sembilan,1,3,26,3,33,1033797,1018323,664803,29242,2744027
2023-03-30,Pahang,0,0,17,7,24,1280768,1254317,634866,17258,3177168
2023-03-30,Perak,0,5,26,5,36,2025464,1983602,1174323,42189,5210842
2023-03-30,Perlis,0,0,18,1,19,217064,213553,80119,1347,511429
2023-03-30,Pulau Pinang,4,3,13,5,25,1635883,1614792,1088539,32999,4367632
2023-03-30,Sabah,1,0,15,8,24,2615684,2527018,940130,21494,5970212
2023-03-30,Sarawak,3,22,35,25,85,2510328,2433257,1593486,100312,6636186
2023-03-30,Selangor,7,4,48,48,107,5261755,5181064,4097452,250994,14777786
2023-03-30,Terengganu,0,1,28,2,31,937365,918881,360790,6040,2217414
2023-03-30,W.P. Kuala Lumpur,3,5,24,22,54,3253964,3172259,1745792,166109,8335668
2023-03-30,W.P. Labuan,1,5,0,0,6,89683,85379,50213,1036,226309
2023-03-30,W.P. Putrajaya,0,0,0,4,4,166553,165655,86576,8319,427034
2023-03-31,Johor,3,17,40,21,81,3356462,3302512,2157486,87913,8897404
2023-03-31,Kedah,0,1,2,4,7,1698564,1666171,755965,21958,4132201
2023-03-31,Kelantan,0,0,1,0,1,1253305,1227042,343030,6154,2821004
2023-03-31,Melaka,1,1,23,12,37,795458,781815,549133,23373,2146611
2023-03-31,Negeri Sembilan,3,17,17,14,51,1033800,1018340,664820,29256,2744078
2023-03-31,Pahang,1,11,32,6,50,1280769,1254328,634898,17264,3177218
2023-03-31,Perak,5,3,32,2,42,2025469,1983605,1174355,42191,5210884
2023-03-31,Perlis,0,0,4,1,5,217064,213553,80123,1348,511434
2023-03-31,Pulau Pinang,2,3,25,26,56,1635885,1614795,1088564,33025,4367688
2023-03-31,Sabah,4,1,25,15,45,2615688,2527019,940155,21509,5970257
2023-03-31,Sarawak,17,17,65,78,177,2510345,2433274,1593551,100390,6636363
2023-03-31,Selangor,28,14,53,43,138,5261783,5181078,4097505,251037,14777924
2023-03-31,Terengganu,0,0,0,0,0,937365,918881,360790,6040,2217414
2023-03-31,W.P. Kuala Lumpur,5,14,26,37,82,3253969,3172273,1745818,166146,8335750
2023-03-31,W.P. Labuan,0,0,0,0,0,89683,85379,50213,1036,226309
2023-03-31,W.P. Putrajaya,1,1,0,2,4,166554,165656,86576,8321,427038
2023-04-01,Johor,5,9,32,32,78,3356467,3302521,2157518,87945,8897482
2023-04-01,Kedah,1,1,6,2,10,1698565,1666172,755971,21960,4132211
2023-04-01,Kelantan,0,0,4,1,5,1253305,1227042,343034,6155,2821009
2023-04-01,Melaka,1,0,4,2,7,795459,781815,549137,23375,2146618
2023-04-01,Negeri Sembilan,1,2,6,2,11,1033801,1018342,664826,29258,2744089
2023-04-01,Pahang,0,0,5,1,6,1280769,1254328,634903,17265,3177224
2023-04-01,Perak,0,2,3,1,6,2025469,1983607,1174358,42192,5210890
2023-04-01,Perlis,0,0,0,0,0,217064,213553,80123,1348,511434
2023-04-01,Pulau Pinang,0,7,4,5,16,1635885,1614802,1088568,33030,4367704
2023-04-01,Sabah,0,2,5,0,7,2615688,2527021,940160,21509,5970264
2023-04-01,Sarawak,3,34,11,9,57,2510348,2433308,1593562,100399,6636420
2023-04-01,Selangor,29,38,51,40,158,5261812,5181116,4097556,251077,14778082
2023-04-01,Terengganu,0,0,3,0,3,937365,918881,360793,6040,2217417
2023-04-01,W.P. Kuala Lumpur,7,6,36,19,68,3253976,3172279,1745854,166165,8335818
2023-04-01,W.P. Labuan,0,0,0,0,0,89683,85379,50213,1036,226309
2023-04-01,W.P. Putrajaya,1,1,0,0,2,166555,165657,86576,8321,427040
2023-04-02,Johor,2,3,29,29,63,3356469,3302524,2157547,87974,8897545
2023-04-02,Kedah,0,0,24,4,28,1698565,1666172,755995,21964,4132239
2023-04-02,Kelantan,0,2,18,6,26,1253305,1227044,343052,6161,2821035
2023-04-02,Melaka,0,0,0,2,2,795459,781815,549137,23377,2146620
2023-04-02,Negeri Sembilan,0,0,0,0,0,1033801,1018342,664826,29258,2744089
2023-04-02,Pahang,1,1,1,0,3,1280770,1254329,634904,17265,3177227
2023-04-02,Perak,0,0,0,0,0,2025469,1983607,1174358,42192,5210890
2023-04-02,Perlis,0,0,0,0,0,217064,213553,80123,1348,511434
2023-04-02,Pulau Pinang,1,1,8,10,20,1635886,1614803,1088576,33040,4367724
2023-04-02,Sabah,0,0,5,1,6,2615688,2527021,940165,21510,5970270
2023-04-02,Sarawak,0,45,2,3,50,2510348,2433353,1593564,100402,6636470
2023-04-02,Selangor,15,17,25,18,75,5261827,5181133,4097581,251095,14778157
2023-04-02,Terengganu,0,3,15,1,19,937365,918884,360808,6041,2217436
2023-04-02,W.P. Kuala Lumpur,1,4,18,9,32,3253977,3172283,1745872,166174,8335850
2023-04-02,W.P. Labuan,0,0,0,0,0,89683,85379,50213,1036,226309
2023-04-02,W.P. Putrajaya,0,0,0,1,1,166555,165657,86576,8322,427041
2023-04-03,Johor,5,2,24,18,49,3356474,3302526,2157571,87992,8897594
2023-04-03,Kedah,0,0,12,10,22,1698565,1666172,756007,21974,4132261
2023-04-03,Kelantan,0,3,11,0,14,1253305,1227047,343063,6161,2821049
2023-04-03,Melaka,1,0,4,0,5,795460,781815,549141,23377,2146625
2023-04-03,Negeri Sembilan,0,0,10,0,10,1033801,1018342,664836,29258,2744099
2023-04-03,Pahang,0,0,5,1,6,1280770,1254329,634909,17266,3177233
2023-04-03,Perak,2,0,12,6,20,2025471,1983607,1174370,42198,5210910
2023-04-03,Perlis,0,0,0,0,0,217064,213553,80123,1348,511434
2023-04-03,Pulau Pinang,2,0,7,3,12,1635888,1614803,1088583,33043,4367736
2023-04-03,Sabah,0,2,15,9,26,2615688,2527023,940180,21519,5970296
2023-04-03,Sarawak,17,11,46,22,96,2510365,2433364,1593610,100424,6636566
2023-04-03,Selangor,5,4,46,35,90,5261832,5181137,4097627,251130,14778247
2023-04-03,Terengganu,2,1,17,0,20,937367,918885,360825,6041,2217456
2023-04-03,W.P. Kuala Lumpur,5,0,11,7,23,3253982,3172283,1745883,166181,8335873
2023-04-03,W.P. Labuan,0,0,3,2,5,89683,85379,50216,1038,226314
2023-04-03,W.P. Putrajaya,0,0,0,0,0,166555,165657,86576,8322,427041
2023-04-04,Johor,1,1,19,3,24,3356475,3302527,2157590,87995,8897618
2023-04-04,Kedah,0,1,12,2,15,1698565,1666173,756019,21976,4132276
2023-04-04,Kelantan,0,1,14,1,16,1253305,1227048,343077,6162,2821065
2023-04-04,Melaka,0,1,3,31,35,795460,781816,549144,23408,2146660
2023-04-04,Negeri Sembilan,1,1,6,0,8,1033802,1018343,664842,29258,2744107
2023-04-04,Pahang,0,0,2,5,7,1280770,1254329,634911,17271,3177240
2023-04-04,Perak,1,1,8,2,12,2025472,1983608,1174378,42200,5210922
2023-04-04,Perlis,0,0,1,0,1,217064,213553,80124,1348,511435
2023-04-04,Pulau Pinang,0,1,10,4,15,1635888,1614804,1088593,33047,4367751
2023-04-04,Sabah,2,2,17,12,33,2615690,2527025,940197,21531,5970329
2023-04-04,Sarawak,29,55,36,24,144,2510394,2433419,1593646,100448,6636710
2023-04-04,Selangor,3,4,31,22,60,5261835,5181141,4097658,251152,14778307
2023-04-04,Terengganu,0,0,10,0,10,937367,918885,360835,6041,2217466
2023-04-04,W.P. Kuala Lumpur,0,2,16,8,26,3253982,3172285,1745899,166189,8335899
2023-04-04,W.P. Labuan,0,0,0,0,0,89683,85379,50216,1038,226314
2023-04-04,W.P. Putrajaya,0,0,1,2,3,166555,165657,86577,8324,427044
2023-04-05,Johor,3,2,30,6,41,3356478,3302529,2157620,88001,8897659
2023-04-05,Kedah,1,1,29,6,37,1698566,1666174,756048,21982,4132313
2023-04-05,Kelantan,3,3,17,1,24,1253308,1227051,343094,6163,2821089
2023-04-05,Melaka,0,0,4,1,5,795460,781816,549148,23409,2146665
2023-04-05,Negeri Sembilan,2,0,10,5,17,1033804,1018343,664852,29263,2744124
2023-04-05,Pahang,0,2,19,26,47,1280770,1254331,634930,17297,3177287
2023-04-05,Perak,3,1,23,4,31,2025475,1983609,1174401,42204,5210953
2023-04-05,Perlis,0,0,4,0,4,217064,213553,80128,1348,511439
2023-04-05,Pulau Pinang,1,1,10,4,16,1635889,1614805,1088603,33051,4367767
2023-04-05,Sabah,0,2,17,22,41,2615690,2527027,940214,21553,5970370
2023-04-05,Sarawak,13,17,19,47,96,2510407,2433436,1593665,100495,6636806
2023-04-05,Selangor,4,2,51,31,88,5261839,5181143,4097709,251183,14778395
2023-04-05,Terengganu,0,0,8,4,12,937367,918885,360843,6045,2217478
2023-04-05,W.P. Kuala Lumpur,2,1,9,11,23,3253984,3172286,1745908,166200,8335922
2023-04-05,W.P. Labuan,0,0,0,0,0,89683,85379,50216,1038,226314
2023-04-05,W.P. Putrajaya,1,2,4,0,7,166556,165659,86581,8324,427051
2023-04-06,Johor,6,9,60,20,95,3356484,3302538,2157680,88021,8897754
2023-04-06,Kedah,3,2,53,5,63,1698569,1666176,756101,21987,4132376
2023-04-06,Kelantan,0,0,11,1,12,1253308,1227051,343105,6164,2821101
2023-04-06,Melaka,3,0,4,3,10,795463,781816,549152,23412,2146675
2023-04-06,Negeri Sembilan,0,2,7,4,13,1033804,1018345,664859,29267,2744137
2023-04-06,Pahang,0,0,17,4,21,1280770,1254331,634947,17301,3177308
2023-04-06,Perak,2,2,20,1,25,2025477,1983611,1174421,42205,5210978
2023-04-06,Perlis,0,0,6,0,6,217064,213553,80134,1348,511445
2023-04-06,Pulau Pinang,2,0,11,7,20,1635891,1614805,1088614,33058,4367787
2023-04-06,Sabah,1,0,9,3,13,2615691,2527027,940223,21556,5970383
2023-04-06,Sarawak,15,18,13,52,98,2510422,2433454,1593678,100547,6636904
2023-04-06,Selangor,6,7,53,43,109,5261845,5181150,4097762,251226,14778504
2023-04-06,Terengganu,18,3,28,8,57,937385,918888,360871,6053,2217535
2023-04-06,W.P. Kuala Lumpur,5,2,24,25,56,3253989,3172288,1745932,166225,8335978
2023-04-06,W.P. Labuan,1,2,1,0,4,89684,85381,50217,1038,226318
2023-04-06,W.P. Putrajaya,0,0,2,1,3,166556,165659,86583,8325,427054
2023-04-07,Johor,4,11,46,27,88,3356488,3302549,2157726,88048,8897842
2023-04-07,Kedah,0,0,4,0,4,1698569,1666176,756105,21987,4132380
2023-04-07,Kelantan,0,0,3,0,3,1253308,1227051,343108,6164,2821104
2023-04-07,Melaka,2,8,7,11,28,795465,781824,549159,23423,2146703
2023-04-07,Negeri Sembilan,0,7,20,4,31,1033804,1018352,664879,29271,2744168
2023-04-07,Pahang,12,2,23,2,39,1280782,1254333,634970,17303,3177347
2023-04-07,Perak,4,8,31,9,52,2025481,1983619,1174452,42214,5211030
2023-04-07,Perlis,0,0,4,1,5,217064,213553,80138,1349,511450
2023-04-07,Pulau Pinang,5,5,34,15,59,1635896,1614810,1088648,33073,4367846
2023-04-07,Sabah,1,1,2,1,5,2615692,2527028,940225,21557,5970388
2023-04-07,Sarawak,0,3,2,8,13,2510422,2433457,1593680,100555,6636917
2023-04-07,Selangor,15,16,48,39,118,5261860,5181166,4097810,251265,14778622
2023-04-07,Terengganu,0,0,7,1,8,937385,918888,360878,6054,2217543
2023-04-07,W.P. Kuala Lumpur,2,10,18,25,55,3253991,3172298,1745950,166250,8336033
2023-04-07,W.P. Labuan,0,0,0,0,0,89684,85381,50217,1038,226318
2023-04-07,W.P. Putrajaya,1,0,0,0,1,166557,165659,86583,8325,427055
2023-04-08,Johor,8,13,29,13,63,3356496,3302562,2157755,88061,8897905
2023-04-08,Kedah,2,0,11,2,15,1698571,1666176,756116,21989,4132395
2023-04-08,Kelantan,1,4,3,0,8,1253309,1227055,343111,6164,2821112
2023-04-08,Melaka,0,0,0,0,0,795465,781824,549159,23423,2146703
2023-04-08,Negeri Sembilan,2,0,2,0,4,1033806,1018352,664881,29271,2744172
2023-04-08,Pahang,0,0,0,0,0,1280782,1254333,634970,17303,3177347
2023-04-08,Perak,2,1,6,0,9,2025483,1983620,1174458,42214,5211039
2023-04-08,Perlis,0,0,0,0,0,217064,213553,80138,1349,511450
2023-04-08,Pulau Pinang,1,3,14,2,20,1635897,1614813,1088662,33075,4367866
2023-04-08,Sabah,0,0,3,2,5,2615692,2527028,940228,21559,5970393
2023-04-08,Sarawak,7,16,6,4,33,2510429,2433473,1593686,100559,6636950
2023-04-08,Selangor,24,35,38,34,131,5261884,5181201,4097848,251299,14778753
2023-04-08,Terengganu,0,0,1,0,1,937385,918888,360879,6054,2217544
2023-04-08,W.P. Kuala Lumpur,2,6,10,2,20,3253993,3172304,1745960,166252,8336053
2023-04-08,W.P. Labuan,0,0,0,0,0,89684,85381,50217,1038,226318
2023-04-08,W.P. Putrajaya,0,0,0,0,0,166557,165659,86583,8325,427055
2023-04-09,Johor,3,3,27,17,50,3356499,3302565,2157782,88078,8897955
2023-04-09,Kedah,0,0,49,3,52,1698571,1666176,756165,21992,4132447
2023-04-09,Kelantan,0,0,5,0,5,1253309,1227055,343116,6164,2821117
2023-04-09,Melaka,0,0,0,0,0,795465,781824,549159,23423,2146703
2023-04-09,Negeri Sembilan,0,1,4,0,5,1033806,1018353,664885,29271,2744177
2023-04-09,Pahang,0,0,0,0,0,1280782,1254333,634970,17303,3177347
2023-04-09,Perak,0,0,1,0,1,2025483,1983620,1174459,42214,5211040
2023-04-09,Perlis,0,0,1,0,1,217064,213553,80139,1349,511451
2023-04-09,Pulau Pinang,0,0,3,0,3,1635897,1614813,1088665,33075,4367869
2023-04-09,Sabah,0,0,3,0,3,2615692,2527028,940231,21559,5970396
2023-04-09,Sarawak,7,9,3,3,22,2510436,2433482,1593689,100562,6636972
2023-04-09,Selangor,10,18,32,9,69,5261894,5181219,4097880,251308,14778822
2023-04-09,Terengganu,0,0,1,0,1,937385,918888,360880,6054,2217545
2023-04-09,W.P. Kuala Lumpur,2,4,4,18,28,3253995,3172308,1745964,166270,8336081
2023-04-09,W.P. Labuan,0,0,0,0,0,89684,85381,50217,1038,226318
2023-04-09,W.P. Putrajaya,0,1,1,1,3,166557,165660,86584,8326,427058
2023-04-10,Johor,0,0,35,12,47,3356499,3302565,2157817,88090,8898002
2023-04-10,Kedah,0,1,26,0,27,1698571,1666177,756191,21992,4132474
2023-04-10,Kelantan,0,0,26,3,29,1253309,1227055,343142,6167,2821146
2023-04-10,Melaka,0,0,8,0,8,795465,781824,549167,23423,2146711
2023-04-10,Negeri Sembilan,1,0,5,0,6,1033807,1018353,664890,29271,2744183
2023-04-10,Pahang,0,0,18,2,20,1280782,1254333,634988,17305,3177367
2023-04-10,Perak,2,0,16,6,24,2025485,1983620,1174475,42220,5211064
2023-04-10,Perlis,0,0,5,1,6,217064,213553,80144,1350,511457
2023-04-10,Pulau Pinang,0,0,14,3,17,1635897,1614813,1088679,33078,4367886
2023-04-10,Sabah,1,1,8,13,23,2615693,2527029,940239,21572,5970419
2023-04-10,Sarawak,3,5,9,25,42,2510439,2433487,1593698,100587,6637014
2023-04-10,Selangor,9,7,73,46,135,5261903,5181226,4097953,251354,14778957
2023-04-10,Terengganu,3,0,20,2,25,937388,918888,360900,6056,2217570
2023-04-10,W.P. Kuala Lumpur,3,2,21,18,44,3253998,3172310,1745985,166288,8336125
