index,_id,date,state,cases_new,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly
3545,66652ec1293428f1f44dff8b,2020-09-02,Sabah,0,0,0,0,0,0,0,0,0
3546,66652ec1293428f1f44dff8c,2020-09-02,Sarawak,0,0,0,0,0,0,0,0,0
3547,66652ec1293428f1f44dff8d,2020-09-02,Selangor,1,1,0,0,0,0,0,1,0
3548,66652ec1293428f1f44dff8e,2020-09-02,Terengganu,0,0,0,0,0,0,0,0,0
3549,66652ec1293428f1f44dff8f,2020-09-02,W.P. Kuala Lumpur,4,4,0,0,0,0,0,4,0
3550,66652ec1293428f1f44dff90,2020-09-02,W.P. Labuan,0,0,0,0,0,0,0,0,0
3551,66652ec1293428f1f44dff91,2020-09-02,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3552,66652ec1293428f1f44dff92,2020-09-03,Johor,1,1,0,0,0,0,0,1,0
3553,66652ec1293428f1f44dff93,2020-09-03,Kedah,4,4,0,0,0,2,0,1,1
3554,66652ec1293428f1f44dff94,2020-09-03,Kelantan,0,0,0,0,0,0,0,0,0
3555,66652ec1293428f1f44dff95,2020-09-03,Melaka,0,0,0,0,0,0,0,0,0
3556,66652ec1293428f1f44dff96,2020-09-03,Negeri Sembilan,2,2,0,0,0,0,0,1,1
3557,66652ec1293428f1f44dff97,2020-09-03,Pahang,0,0,0,0,0,0,0,0,0
3558,66652ec1293428f1f44dff98,2020-09-03,Perak,0,0,0,0,0,0,0,0,0
3559,66652ec1293428f1f44dff99,2020-09-03,Perlis,0,0,0,0,0,0,0,0,0
3560,66652ec1293428f1f44dff9a,2020-09-03,Pulau Pinang,0,0,0,0,0,0,0,0,0
3561,66652ec1293428f1f44dff9b,2020-09-03,Sabah,6,6,0,0,0,0,2,4,0
3562,66652ec1293428f1f44dff9c,2020-09-03,Sarawak,0,0,0,0,0,0,0,0,0
3563,66652ec1293428f1f44dff9d,2020-09-03,Selangor,0,0,0,0,0,0,0,0,0
3564,66652ec1293428f1f44dff9e,2020-09-03,Terengganu,0,0,0,0,0,0,0,0,0
3565,66652ec1293428f1f44dff9f,2020-09-03,W.P. Kuala Lumpur,1,1,0,0,0,0,0,1,0
3566,66652ec1293428f1f44dffa0,2020-09-03,W.P. Labuan,0,0,0,0,0,0,0,0,0
3567,66652ec1293428f1f44dffa1,2020-09-03,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3568,66652ec1293428f1f44dffa2,2020-09-04,Johor,0,0,0,0,0,0,0,0,0
3569,66652ec1293428f1f44dffa3,2020-09-04,Kedah,1,1,0,0,0,0,0,1,0
3570,66652ec1293428f1f44dffa4,2020-09-04,Kelantan,0,0,0,0,0,0,0,0,0
3571,66652ec1293428f1f44dffa5,2020-09-04,Melaka,0,0,0,0,0,0,0,0,0
3572,66652ec1293428f1f44dffa6,2020-09-04,Negeri Sembilan,1,1,0,0,0,0,0,1,0
3573,66652ec1293428f1f44dffa7,2020-09-04,Pahang,0,0,0,0,0,0,0,0,0
3574,66652ec1293428f1f44dffa8,2020-09-04,Perak,0,0,0,0,0,0,0,0,0
3575,66652ec1293428f1f44dffa9,2020-09-04,Perlis,0,0,0,0,0,0,0,0,0
3576,66652ec1293428f1f44dffaa,2020-09-04,Pulau Pinang,0,0,0,0,0,0,0,0,0
3577,66652ec1293428f1f44dffab,2020-09-04,Sabah,0,0,0,0,0,0,0,0,0
3578,66652ec1293428f1f44dffac,2020-09-04,Sarawak,0,0,0,0,0,0,0,0,0
3579,66652ec1293428f1f44dffad,2020-09-04,Selangor,2,2,0,0,0,0,0,2,0
3580,66652ec1293428f1f44dffae,2020-09-04,Terengganu,0,0,0,0,0,0,0,0,0
3581,66652ec1293428f1f44dffaf,2020-09-04,W.P. Kuala Lumpur,7,7,0,0,0,1,0,5,1
3582,66652ec1293428f1f44dffb0,2020-09-04,W.P. Labuan,0,0,0,0,0,0,0,0,0
3583,66652ec1293428f1f44dffb1,2020-09-04,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3584,66652ec1293428f1f44dffb2,2020-09-05,Johor,0,0,0,0,0,0,0,0,0
3585,66652ec1293428f1f44dffb3,2020-09-05,Kedah,1,1,0,0,0,0,0,1,0
3586,66652ec1293428f1f44dffb4,2020-09-05,Kelantan,0,0,0,0,0,0,0,0,0
3587,66652ec1293428f1f44dffb5,2020-09-05,Melaka,0,0,0,0,0,0,0,0,0
3588,66652ec1293428f1f44dffb6,2020-09-05,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3589,66652ec1293428f1f44dffb7,2020-09-05,Pahang,0,0,0,0,0,0,0,0,0
3590,66652ec1293428f1f44dffb8,2020-09-05,Perak,0,0,0,0,0,0,0,0,0
3591,66652ec1293428f1f44dffb9,2020-09-05,Perlis,0,0,0,0,0,0,0,0,0
3592,66652ec1293428f1f44dffba,2020-09-05,Pulau Pinang,0,0,0,0,0,0,0,0,0
3593,66652ec1293428f1f44dffbb,2020-09-05,Sabah,1,1,0,0,0,0,0,0,1
3594,66652ec1293428f1f44dffbc,2020-09-05,Sarawak,0,0,0,0,0,0,0,0,0
3595,66652ec1293428f1f44dffbd,2020-09-05,Selangor,0,0,0,0,0,0,0,0,0
3596,66652ec1293428f1f44dffbe,2020-09-05,Terengganu,0,0,0,0,0,0,0,0,0
3597,66652ec1293428f1f44dffbf,2020-09-05,W.P. Kuala Lumpur,4,4,0,0,0,0,0,4,0
3598,66652ec1293428f1f44dffc0,2020-09-05,W.P. Labuan,0,0,0,0,0,0,0,0,0
3599,66652ec1293428f1f44dffc1,2020-09-05,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3600,66652ec1293428f1f44dffc2,2020-09-06,Johor,0,0,0,0,0,0,0,0,0
3601,66652ec1293428f1f44dffc3,2020-09-06,Kedah,0,0,0,0,0,0,0,0,0
3602,66652ec1293428f1f44dffc4,2020-09-06,Kelantan,0,0,0,0,0,0,0,0,0
3603,66652ec1293428f1f44dffc5,2020-09-06,Melaka,0,0,0,0,0,0,0,0,0
3604,66652ec1293428f1f44dffc6,2020-09-06,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3605,66652ec1293428f1f44dffc7,2020-09-06,Pahang,0,0,0,0,0,0,0,0,0
3606,66652ec1293428f1f44dffc8,2020-09-06,Perak,0,0,0,0,0,0,0,0,0
3607,66652ec1293428f1f44dffc9,2020-09-06,Perlis,0,0,0,0,0,0,0,0,0
3608,66652ec1293428f1f44dffca,2020-09-06,Pulau Pinang,1,1,0,0,0,0,0,0,1
3609,66652ec1293428f1f44dffcb,2020-09-06,Sabah,2,2,0,0,0,1,0,1,0
3610,66652ec1293428f1f44dffcc,2020-09-06,Sarawak,0,0,0,0,0,0,0,0,0
3611,66652ec1293428f1f44dffcd,2020-09-06,Selangor,0,0,0,0,0,0,0,0,0
3612,66652ec1293428f1f44dffce,2020-09-06,Terengganu,0,0,0,0,0,0,0,0,0
3613,66652ec1293428f1f44dffcf,2020-09-06,W.P. Kuala Lumpur,3,3,0,0,0,0,0,3,0
3614,66652ec1293428f1f44dffd0,2020-09-06,W.P. Labuan,0,0,0,0,0,0,0,0,0
3615,66652ec1293428f1f44dffd1,2020-09-06,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3616,66652ec1293428f1f44dffd2,2020-09-07,Johor,0,0,0,0,0,0,0,0,0
3617,66652ec1293428f1f44dffd3,2020-09-07,Kedah,4,4,0,0,0,0,0,4,0
3618,66652ec1293428f1f44dffd4,2020-09-07,Kelantan,0,0,0,0,0,0,0,0,0
3619,66652ec1293428f1f44dffd5,2020-09-07,Melaka,0,0,0,0,0,0,0,0,0
3620,66652ec1293428f1f44dffd6,2020-09-07,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3621,66652ec1293428f1f44dffd7,2020-09-07,Pahang,0,0,0,0,0,0,0,0,0
3622,66652ec1293428f1f44dffd8,2020-09-07,Perak,0,0,0,0,0,0,0,0,0
3623,66652ec1293428f1f44dffd9,2020-09-07,Perlis,0,0,0,0,0,0,0,0,0
3624,66652ec1293428f1f44dffda,2020-09-07,Pulau Pinang,1,1,0,0,0,0,1,0,0
3625,66652ec1293428f1f44dffdb,2020-09-07,Sabah,51,51,0,0,0,0,2,47,2
3626,66652ec1293428f1f44dffdc,2020-09-07,Sarawak,0,0,0,0,0,0,0,0,0
3627,66652ec1293428f1f44dffdd,2020-09-07,Selangor,2,2,0,0,0,0,0,2,0
3628,66652ec1293428f1f44dffde,2020-09-07,Terengganu,0,0,0,0,0,0,0,0,0
3629,66652ec1293428f1f44dffdf,2020-09-07,W.P. Kuala Lumpur,4,4,0,0,0,1,0,3,0
3630,66652ec1293428f1f44dffe0,2020-09-07,W.P. Labuan,0,0,0,0,0,0,0,0,0
3631,66652ec1293428f1f44dffe1,2020-09-07,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3632,66652ec1293428f1f44dffe2,2020-09-08,Johor,0,0,0,0,0,0,0,0,0
3633,66652ec1293428f1f44dffe3,2020-09-08,Kedah,22,22,0,0,0,3,1,18,0
3634,66652ec1293428f1f44dffe4,2020-09-08,Kelantan,0,0,0,0,0,0,0,0,0
3635,66652ec1293428f1f44dffe5,2020-09-08,Melaka,0,0,0,0,0,0,0,0,0
3636,66652ec1293428f1f44dffe6,2020-09-08,Negeri Sembilan,1,1,0,0,0,0,0,1,0
3637,66652ec1293428f1f44dffe7,2020-09-08,Pahang,0,0,0,0,0,0,0,0,0
3638,66652ec1293428f1f44dffe8,2020-09-08,Perak,0,0,0,0,0,0,0,0,0
3639,66652ec1293428f1f44dffe9,2020-09-08,Perlis,1,1,0,0,0,0,0,1,0
3640,66652ec1293428f1f44dffea,2020-09-08,Pulau Pinang,0,0,0,0,0,0,0,0,0
3641,66652ec1293428f1f44dffeb,2020-09-08,Sabah,62,62,0,0,0,1,2,59,0
3642,66652ec1293428f1f44dffec,2020-09-08,Sarawak,0,0,0,0,0,0,0,0,0
3643,66652ec1293428f1f44dffed,2020-09-08,Selangor,9,9,0,0,0,2,0,6,1
3644,66652ec1293428f1f44dffee,2020-09-08,Terengganu,0,0,0,0,0,0,0,0,0
3645,66652ec1293428f1f44dffef,2020-09-08,W.P. Kuala Lumpur,5,5,0,0,0,0,0,5,0
3646,66652ec1293428f1f44dfff0,2020-09-08,W.P. Labuan,0,0,0,0,0,0,0,0,0
3647,66652ec1293428f1f44dfff1,2020-09-08,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3648,66652ec1293428f1f44dfff2,2020-09-09,Johor,0,0,0,0,0,0,0,0,0
3649,66652ec1293428f1f44dfff3,2020-09-09,Kedah,16,16,0,0,0,3,3,7,3
3650,66652ec1293428f1f44dfff4,2020-09-09,Kelantan,0,0,0,0,0,0,0,0,0
3651,66652ec1293428f1f44dfff5,2020-09-09,Melaka,0,0,0,0,0,0,0,0,0
3652,66652ec1293428f1f44dfff6,2020-09-09,Negeri Sembilan,1,1,0,0,0,0,0,1,0
3653,66652ec1293428f1f44dfff7,2020-09-09,Pahang,0,0,0,0,0,0,0,0,0
3654,66652ec1293428f1f44dfff8,2020-09-09,Perak,0,0,0,0,0,0,0,0,0
3655,66652ec1293428f1f44dfff9,2020-09-09,Perlis,0,0,0,0,0,0,0,0,0
3656,66652ec1293428f1f44dfffa,2020-09-09,Pulau Pinang,0,0,0,0,0,0,0,0,0
3657,66652ec1293428f1f44dfffb,2020-09-09,Sabah,4,4,0,0,0,0,0,3,1
3658,66652ec1293428f1f44dfffc,2020-09-09,Sarawak,1,1,0,0,0,0,0,1,0
3659,66652ec1293428f1f44dfffd,2020-09-09,Selangor,1,1,0,0,0,1,0,0,0
3660,66652ec1293428f1f44dfffe,2020-09-09,Terengganu,0,0,0,0,0,0,0,0,0
3661,66652ec1293428f1f44dffff,2020-09-09,W.P. Kuala Lumpur,1,1,0,0,0,0,0,1,0
3662,66652ec1293428f1f44e0000,2020-09-09,W.P. Labuan,0,0,0,0,0,0,0,0,0
3663,66652ec1293428f1f44e0001,2020-09-09,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3664,66652ec1293428f1f44e0002,2020-09-10,Johor,0,0,0,0,0,0,0,0,0
3665,66652ec1293428f1f44e0003,2020-09-10,Kedah,4,4,0,0,0,0,0,4,0
3666,66652ec1293428f1f44e0004,2020-09-10,Kelantan,0,0,0,0,0,0,0,0,0
3667,66652ec1293428f1f44e0005,2020-09-10,Melaka,0,0,0,0,0,0,0,0,0
3668,66652ec1293428f1f44e0006,2020-09-10,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3669,66652ec1293428f1f44e0007,2020-09-10,Pahang,0,0,0,0,0,0,0,0,0
3670,66652ec1293428f1f44e0008,2020-09-10,Perak,0,0,0,0,0,0,0,0,0
3671,66652ec1293428f1f44e0009,2020-09-10,Perlis,0,0,0,0,0,0,0,0,0
3672,66652ec1293428f1f44e000a,2020-09-10,Pulau Pinang,0,0,0,0,0,0,0,0,0
3673,66652ec1293428f1f44e000b,2020-09-10,Sabah,40,40,0,0,0,2,1,36,1
3674,66652ec1293428f1f44e000c,2020-09-10,Sarawak,0,0,0,0,0,0,0,0,0
3675,66652ec1293428f1f44e000d,2020-09-10,Selangor,1,1,0,0,0,0,0,1,0
3676,66652ec1293428f1f44e000e,2020-09-10,Terengganu,0,0,0,0,0,0,0,0,0
3677,66652ec1293428f1f44e000f,2020-09-10,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3678,66652ec1293428f1f44e0010,2020-09-10,W.P. Labuan,0,0,0,0,0,0,0,0,0
3679,66652ec1293428f1f44e0011,2020-09-10,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3680,66652ec1293428f1f44e0012,2020-09-11,Johor,0,0,0,0,0,0,0,0,0
3681,66652ec1293428f1f44e0013,2020-09-11,Kedah,14,14,0,0,0,2,0,12,0
3682,66652ec1293428f1f44e0014,2020-09-11,Kelantan,0,0,0,0,0,0,0,0,0
3683,66652ec1293428f1f44e0015,2020-09-11,Melaka,0,0,0,0,0,0,0,0,0
3684,66652ec1293428f1f44e0016,2020-09-11,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3685,66652ec1293428f1f44e0017,2020-09-11,Pahang,0,0,0,0,0,0,0,0,0
3686,66652ec1293428f1f44e0018,2020-09-11,Perak,0,0,0,0,0,0,0,0,0
3687,66652ec1293428f1f44e0019,2020-09-11,Perlis,0,0,0,0,0,0,0,0,0
3688,66652ec1293428f1f44e001a,2020-09-11,Pulau Pinang,0,0,0,0,0,0,0,0,0
3689,66652ec1293428f1f44e001b,2020-09-11,Sabah,167,167,0,0,0,1,0,163,3
3690,66652ec1293428f1f44e001c,2020-09-11,Sarawak,0,0,0,0,0,0,0,0,0
3691,66652ec1293428f1f44e001d,2020-09-11,Selangor,1,1,0,0,0,0,0,1,0
3692,66652ec1293428f1f44e001e,2020-09-11,Terengganu,0,0,0,0,0,0,0,0,0
3693,66652ec1293428f1f44e001f,2020-09-11,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3694,66652ec1293428f1f44e0020,2020-09-11,W.P. Labuan,0,0,0,0,0,0,0,0,0
3695,66652ec1293428f1f44e0021,2020-09-11,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3696,66652ec1293428f1f44e0022,2020-09-12,Johor,0,0,0,0,0,0,0,0,0
3697,66652ec1293428f1f44e0023,2020-09-12,Kedah,5,5,0,0,0,4,0,1,0
3698,66652ec1293428f1f44e0024,2020-09-12,Kelantan,0,0,0,0,0,0,0,0,0
3699,66652ec1293428f1f44e0025,2020-09-12,Melaka,0,0,0,0,0,0,0,0,0
3700,66652ec1293428f1f44e0026,2020-09-12,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3701,66652ec1293428f1f44e0027,2020-09-12,Pahang,0,0,0,0,0,0,0,0,0
3702,66652ec1293428f1f44e0028,2020-09-12,Perak,0,0,0,0,0,0,0,0,0
3703,66652ec1293428f1f44e0029,2020-09-12,Perlis,0,0,0,0,0,0,0,0,0
3704,66652ec1293428f1f44e002a,2020-09-12,Pulau Pinang,0,0,0,0,0,0,0,0,0
3705,66652ec1293428f1f44e002b,2020-09-12,Sabah,49,49,0,0,0,1,1,44,3
3706,66652ec1293428f1f44e002c,2020-09-12,Sarawak,0,0,0,0,0,0,0,0,0
3707,66652ec1293428f1f44e002d,2020-09-12,Selangor,2,2,0,0,0,0,0,2,0
3708,66652ec1293428f1f44e002e,2020-09-12,Terengganu,0,0,0,0,0,0,0,0,0
3709,66652ec1293428f1f44e002f,2020-09-12,W.P. Kuala Lumpur,2,2,0,0,0,0,0,0,2
3710,66652ec1293428f1f44e0030,2020-09-12,W.P. Labuan,0,0,0,0,0,0,0,0,0
3711,66652ec1293428f1f44e0031,2020-09-12,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3712,66652ec1293428f1f44e0032,2020-09-13,Johor,0,0,0,0,0,0,0,0,0
3713,66652ec1293428f1f44e0033,2020-09-13,Kedah,14,14,0,0,0,0,0,13,1
3714,66652ec1293428f1f44e0034,2020-09-13,Kelantan,0,0,0,0,0,0,0,0,0
3715,66652ec1293428f1f44e0035,2020-09-13,Melaka,0,0,0,0,0,0,0,0,0
3716,66652ec1293428f1f44e0036,2020-09-13,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3717,66652ec1293428f1f44e0037,2020-09-13,Pahang,0,0,0,0,0,0,0,0,0
3718,66652ec1293428f1f44e0038,2020-09-13,Perak,0,0,0,0,0,0,0,0,0
3719,66652ec1293428f1f44e0039,2020-09-13,Perlis,0,0,0,0,0,0,0,0,0
3720,66652ec1293428f1f44e003a,2020-09-13,Pulau Pinang,0,0,0,0,0,0,0,0,0
3721,66652ec1293428f1f44e003b,2020-09-13,Sabah,31,31,0,0,0,0,0,27,4
3722,66652ec1293428f1f44e003c,2020-09-13,Sarawak,0,0,0,0,0,0,0,0,0
3723,66652ec1293428f1f44e003d,2020-09-13,Selangor,1,1,0,0,0,0,0,1,0
3724,66652ec1293428f1f44e003e,2020-09-13,Terengganu,0,0,0,0,0,0,0,0,0
3725,66652ec1293428f1f44e003f,2020-09-13,W.P. Kuala Lumpur,1,1,0,0,0,0,0,1,0
3726,66652ec1293428f1f44e0040,2020-09-13,W.P. Labuan,0,0,0,0,0,0,0,0,0
3727,66652ec1293428f1f44e0041,2020-09-13,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3728,66652ec1293428f1f44e0042,2020-09-14,Johor,0,0,0,0,0,0,0,0,0
3729,66652ec1293428f1f44e0043,2020-09-14,Kedah,1,1,0,0,0,0,0,1,0
3730,66652ec1293428f1f44e0044,2020-09-14,Kelantan,0,0,0,0,0,0,0,0,0
3731,66652ec1293428f1f44e0045,2020-09-14,Melaka,0,0,0,0,0,0,0,0,0
3732,66652ec1293428f1f44e0046,2020-09-14,Negeri Sembilan,4,4,0,0,0,0,0,4,0
3733,66652ec1293428f1f44e0047,2020-09-14,Pahang,0,0,0,0,0,0,0,0,0
3734,66652ec1293428f1f44e0048,2020-09-14,Perak,0,0,0,0,0,0,0,0,0
3735,66652ec1293428f1f44e0049,2020-09-14,Perlis,0,0,0,0,0,0,0,0,0
3736,66652ec1293428f1f44e004a,2020-09-14,Pulau Pinang,0,0,0,0,0,0,0,0,0
3737,66652ec1293428f1f44e004b,2020-09-14,Sabah,25,25,0,0,0,1,1,18,5
3738,66652ec1293428f1f44e004c,2020-09-14,Sarawak,0,0,0,0,0,0,0,0,0
3739,66652ec1293428f1f44e004d,2020-09-14,Selangor,0,0,0,0,0,0,0,0,0
3740,66652ec1293428f1f44e004e,2020-09-14,Terengganu,0,0,0,0,0,0,0,0,0
3741,66652ec1293428f1f44e004f,2020-09-14,W.P. Kuala Lumpur,1,1,0,0,0,0,1,0,0
3742,66652ec1293428f1f44e0050,2020-09-14,W.P. Labuan,0,0,0,0,0,0,0,0,0
3743,66652ec1293428f1f44e0051,2020-09-14,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3744,66652ec1293428f1f44e0052,2020-09-15,Johor,0,0,0,0,0,0,0,0,0
3745,66652ec1293428f1f44e0053,2020-09-15,Kedah,0,0,0,0,0,0,0,0,0
3746,66652ec1293428f1f44e0054,2020-09-15,Kelantan,0,0,0,0,0,0,0,0,0
3747,66652ec1293428f1f44e0055,2020-09-15,Melaka,0,0,0,0,0,0,0,0,0
3748,66652ec1293428f1f44e0056,2020-09-15,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3749,66652ec1293428f1f44e0057,2020-09-15,Pahang,0,0,0,0,0,0,0,0,0
3750,66652ec1293428f1f44e0058,2020-09-15,Perak,0,0,0,0,0,0,0,0,0
3751,66652ec1293428f1f44e0059,2020-09-15,Perlis,0,0,0,0,0,0,0,0,0
3752,66652ec1293428f1f44e005a,2020-09-15,Pulau Pinang,0,0,0,0,0,0,0,0,0
3753,66652ec1293428f1f44e005b,2020-09-15,Sabah,13,13,0,0,0,2,1,10,0
3754,66652ec1293428f1f44e005c,2020-09-15,Sarawak,0,0,0,0,0,0,0,0,0
3755,66652ec1293428f1f44e005d,2020-09-15,Selangor,5,5,0,0,0,1,0,4,0
3756,66652ec1293428f1f44e005e,2020-09-15,Terengganu,0,0,0,0,0,0,0,0,0
3757,66652ec1293428f1f44e005f,2020-09-15,W.P. Kuala Lumpur,5,5,0,0,0,0,2,3,0
3758,66652ec1293428f1f44e0060,2020-09-15,W.P. Labuan,0,0,0,0,0,0,0,0,0
3759,66652ec1293428f1f44e0061,2020-09-15,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3760,66652ec1293428f1f44e0062,2020-09-16,Johor,0,0,0,0,0,0,0,0,0
3761,66652ec1293428f1f44e0063,2020-09-16,Kedah,1,1,0,0,0,1,0,0,0
3762,66652ec1293428f1f44e0064,2020-09-16,Kelantan,0,0,0,0,0,0,0,0,0
3763,66652ec1293428f1f44e0065,2020-09-16,Melaka,0,0,0,0,0,0,0,0,0
3764,66652ec1293428f1f44e0066,2020-09-16,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3765,66652ec1293428f1f44e0067,2020-09-16,Pahang,0,0,0,0,0,0,0,0,0
3766,66652ec1293428f1f44e0068,2020-09-16,Perak,0,0,0,0,0,0,0,0,0
3767,66652ec1293428f1f44e0069,2020-09-16,Perlis,0,0,0,0,0,0,0,0,0
3768,66652ec1293428f1f44e006a,2020-09-16,Pulau Pinang,1,1,0,0,0,0,0,1,0
3769,66652ec1293428f1f44e006b,2020-09-16,Sabah,60,60,0,0,0,3,4,52,1
3770,66652ec1293428f1f44e006c,2020-09-16,Sarawak,0,0,0,0,0,0,0,0,0
3771,66652ec1293428f1f44e006d,2020-09-16,Selangor,0,0,0,0,0,0,0,0,0
3772,66652ec1293428f1f44e006e,2020-09-16,Terengganu,0,0,0,0,0,0,0,0,0
3773,66652ec1293428f1f44e006f,2020-09-16,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3774,66652ec1293428f1f44e0070,2020-09-16,W.P. Labuan,0,0,0,0,0,0,0,0,0
3775,66652ec1293428f1f44e0071,2020-09-16,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3776,66652ec1293428f1f44e0072,2020-09-17,Johor,0,0,0,0,0,0,0,0,0
3777,66652ec1293428f1f44e0073,2020-09-17,Kedah,7,7,0,0,0,0,0,7,0
3778,66652ec1293428f1f44e0074,2020-09-17,Kelantan,0,0,0,0,0,0,0,0,0
3779,66652ec1293428f1f44e0075,2020-09-17,Melaka,0,0,0,0,0,0,0,0,0
3780,66652ec1293428f1f44e0076,2020-09-17,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3781,66652ec1293428f1f44e0077,2020-09-17,Pahang,0,0,0,0,0,0,0,0,0
3782,66652ec1293428f1f44e0078,2020-09-17,Perak,0,0,0,0,0,0,0,0,0
3783,66652ec1293428f1f44e0079,2020-09-17,Perlis,0,0,0,0,0,0,0,0,0
3784,66652ec1293428f1f44e007a,2020-09-17,Pulau Pinang,2,2,0,0,0,0,0,1,1
3785,66652ec1293428f1f44e007b,2020-09-17,Sabah,8,8,0,0,0,0,0,5,3
3786,66652ec1293428f1f44e007c,2020-09-17,Sarawak,1,1,0,0,0,0,0,1,0
3787,66652ec1293428f1f44e007d,2020-09-17,Selangor,3,3,0,0,0,1,0,1,1
3788,66652ec1293428f1f44e007e,2020-09-17,Terengganu,0,0,0,0,0,0,0,0,0
3789,66652ec1293428f1f44e007f,2020-09-17,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3790,66652ec1293428f1f44e0080,2020-09-17,W.P. Labuan,0,0,0,0,0,0,0,0,0
3791,66652ec1293428f1f44e0081,2020-09-17,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3792,66652ec1293428f1f44e0082,2020-09-18,Johor,0,0,0,0,0,0,0,0,0
3793,66652ec1293428f1f44e0083,2020-09-18,Kedah,0,0,0,0,0,0,0,0,0
3794,66652ec1293428f1f44e0084,2020-09-18,Kelantan,0,0,0,0,0,0,0,0,0
3795,66652ec1293428f1f44e0085,2020-09-18,Melaka,0,0,0,0,0,0,0,0,0
3796,66652ec1293428f1f44e0086,2020-09-18,Negeri Sembilan,1,1,0,0,0,0,0,1,0
3797,66652ec1293428f1f44e0087,2020-09-18,Pahang,0,0,0,0,0,0,0,0,0
3798,66652ec1293428f1f44e0088,2020-09-18,Perak,0,0,0,0,0,0,0,0,0
3799,66652ec1293428f1f44e0089,2020-09-18,Perlis,0,0,0,0,0,0,0,0,0
3800,66652ec1293428f1f44e008a,2020-09-18,Pulau Pinang,0,0,0,0,0,0,0,0,0
3801,66652ec1293428f1f44e008b,2020-09-18,Sabah,91,91,0,0,0,13,3,67,7
3802,66652ec1293428f1f44e008c,2020-09-18,Sarawak,0,0,0,0,0,0,0,0,0
3803,66652ec1293428f1f44e008d,2020-09-18,Selangor,3,3,0,0,0,0,0,3,0
3804,66652ec1293428f1f44e008e,2020-09-18,Terengganu,0,0,0,0,0,0,0,0,0
3805,66652ec1293428f1f44e008f,2020-09-18,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3806,66652ec1293428f1f44e0090,2020-09-18,W.P. Labuan,0,0,0,0,0,0,0,0,0
3807,66652ec1293428f1f44e0091,2020-09-18,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3808,66652ec1293428f1f44e0092,2020-09-19,Johor,0,0,0,0,0,0,0,0,0
3809,66652ec1293428f1f44e0093,2020-09-19,Kedah,9,9,0,0,0,7,1,0,1
3810,66652ec1293428f1f44e0094,2020-09-19,Kelantan,0,0,0,0,0,0,0,0,0
3811,66652ec1293428f1f44e0095,2020-09-19,Melaka,0,0,0,0,0,0,0,0,0
3812,66652ec1293428f1f44e0096,2020-09-19,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3813,66652ec1293428f1f44e0097,2020-09-19,Pahang,0,0,0,0,0,0,0,0,0
3814,66652ec1293428f1f44e0098,2020-09-19,Perak,0,0,0,0,0,0,0,0,0
3815,66652ec1293428f1f44e0099,2020-09-19,Perlis,0,0,0,0,0,0,0,0,0
3816,66652ec1293428f1f44e009a,2020-09-19,Pulau Pinang,0,0,0,0,0,0,0,0,0
3817,66652ec1293428f1f44e009b,2020-09-19,Sabah,8,8,0,0,0,0,0,7,1
3818,66652ec1293428f1f44e009c,2020-09-19,Sarawak,0,0,0,0,0,0,0,0,0
3819,66652ec1293428f1f44e009d,2020-09-19,Selangor,1,1,0,0,0,0,0,1,0
3820,66652ec1293428f1f44e009e,2020-09-19,Terengganu,0,0,0,0,0,0,0,0,0
3821,66652ec1293428f1f44e009f,2020-09-19,W.P. Kuala Lumpur,2,2,0,0,0,0,0,2,0
